file	percent	reads	taxon_id	taxon_name
gridion364_default.kaiju.classification	0.001060	37	498846	Candidatus Korarchaeum cryptofilum
gridion364_default.kaiju.classification	0.001060	37	1564681	Carnobacterium sp. CP1
gridion364_default.kaiju.classification	0.001060	37	1870819	Paenibacillus sp. BIHB4019
gridion364_default.kaiju.classification	0.001060	37	1878942	Candidatus Fukatsuia symbiotica
gridion364_default.kaiju.classification	0.001060	37	2600177	Bradymonadales bacterium V1718
gridion364_default.kaiju.classification	0.001031	36	638	Arsenophonus nasoniae
gridion364_default.kaiju.classification	0.001031	36	2209	Methanosarcina mazei
gridion364_default.kaiju.classification	0.001031	36	199441	Bacillus krulwichiae
gridion364_default.kaiju.classification	0.001031	36	708126	Jeotgalibaca dankookensis
gridion364_default.kaiju.classification	0.001031	36	767892	Candidatus Puniceispirillum marinum
gridion364_default.kaiju.classification	0.001031	36	860235	Kibdelosporangium phytohabitans
gridion364_default.kaiju.classification	0.001031	36	1007676	Lactobacillus ginsenosidimutans
gridion364_default.kaiju.classification	0.001031	36	1158459	Kosakonia sacchari
gridion364_default.kaiju.classification	0.001031	36	1230341	Salimicrobium jeotgali
gridion364_default.kaiju.classification	0.001031	36	1855912	Luteitalea pratensis
gridion364_default.kaiju.classification	0.001002	35	119	Rubinisphaera brasiliensis
gridion364_default.kaiju.classification	0.001002	35	1603	Lactobacillus amylophilus
gridion364_default.kaiju.classification	0.001002	35	47715	Lactobacillus rhamnosus
gridion364_default.kaiju.classification	0.001002	35	51663	Pediococcus damnosus
gridion364_default.kaiju.classification	0.001002	35	405212	Alicyclobacillus acidocaldarius
gridion364_default.kaiju.classification	0.001002	35	468911	Lactobacillus hordei
gridion364_default.kaiju.classification	0.001002	35	1737490	Agarilytica rhodophyticola
gridion364_default.kaiju.classification	0.001002	35	2027919	Enterobacter cloacae complex sp.
gridion364_default.kaiju.classification	0.001002	35	2527995	Planctomycetes bacterium Mal52
gridion364_default.kaiju.classification	0.001002	35	2725997	Escherichia sp. SCLE84
gridion364_default.kaiju.classification	0.000974	34	34	Myxococcus xanthus
gridion364_default.kaiju.classification	0.000974	34	210	Helicobacter pylori
gridion364_default.kaiju.classification	0.000974	34	652	Aeromonas schubertii
gridion364_default.kaiju.classification	0.000974	34	1426	Parageobacillus thermoglucosidasius
gridion364_default.kaiju.classification	0.000974	34	34073	Variovorax paradoxus
gridion364_default.kaiju.classification	0.000974	34	53399	Hyphomicrobium denitrificans
gridion364_default.kaiju.classification	0.000974	34	83564	Desulfosarcina ovata
gridion364_default.kaiju.classification	0.000974	34	147802	Lactobacillus iners
gridion364_default.kaiju.classification	0.000974	34	158841	Leminorella richardii
gridion364_default.kaiju.classification	0.000974	34	246432	Staphylococcus equorum
gridion364_default.kaiju.classification	0.000974	34	299767	Enterobacter ludwigii
gridion364_default.kaiju.classification	0.000974	34	301375	Methanosaeta harundinacea
gridion364_default.kaiju.classification	0.000974	34	379547	Aciduliprofundum boonei
gridion364_default.kaiju.classification	0.000974	34	1635327	Orbus sp. IPMB12
gridion364_default.kaiju.classification	0.000974	34	1940762	Nostocales cyanobacterium HT-58-2
gridion364_default.kaiju.classification	0.000974	34	1981174	Pseudomonas sp. M30-35
gridion364_default.kaiju.classification	0.000974	34	2024580	Plantactinospora sp. KBS50
gridion364_default.kaiju.classification	0.000974	34	2064643	Oxynema sp. AP17
gridion364_default.kaiju.classification	0.000974	34	2490851	Pantoea sp. CCBC3-3-1
gridion364_default.kaiju.classification	0.000974	34	2496837	Brevibacillus sp. SCSIO 07484
gridion364_default.kaiju.classification	0.000945	33	747	Pasteurella multocida
gridion364_default.kaiju.classification	0.000945	33	1478	Bacillus simplex
gridion364_default.kaiju.classification	0.000945	33	1589	Lactobacillus pentosus
gridion364_default.kaiju.classification	0.000945	33	1888	Streptomyces albus
gridion364_default.kaiju.classification	0.000945	33	29486	Yersinia ruckeri
gridion364_default.kaiju.classification	0.000945	33	37734	Enterococcus casseliflavus
gridion364_default.kaiju.classification	0.000945	33	49319	Rubrobacter xylanophilus
gridion364_default.kaiju.classification	0.000945	33	79885	Bacillus pseudofirmus
gridion364_default.kaiju.classification	0.000945	33	82987	Tatumella ptyseos
gridion364_default.kaiju.classification	0.000945	33	94132	Ramlibacter tataouinensis
gridion364_default.kaiju.classification	0.000945	33	118323	Oscillatoria acuminata
gridion364_default.kaiju.classification	0.000945	33	154046	Hungatella hathewayi
gridion364_default.kaiju.classification	0.000945	33	204042	Dickeya zeae
gridion364_default.kaiju.classification	0.000945	33	312306	Pseudomonas entomophila
gridion364_default.kaiju.classification	0.000945	33	376174	Labrys neptuniae
gridion364_default.kaiju.classification	0.000945	33	665099	Bacillus oceanisediminis
gridion364_default.kaiju.classification	0.000945	33	946334	Actinoplanes sp. OR16
gridion364_default.kaiju.classification	0.000945	33	1082704	Lonsdalea britannica
gridion364_default.kaiju.classification	0.000945	33	2052660	Oceanobacillus sp. 160
gridion364_default.kaiju.classification	0.000917	32	192	Azospirillum brasilense
gridion364_default.kaiju.classification	0.000917	32	630	Yersinia enterocolitica
gridion364_default.kaiju.classification	0.000917	32	1581	Lactobacillus buchneri
gridion364_default.kaiju.classification	0.000917	32	2296	Desulfobacterium autotrophicum
gridion364_default.kaiju.classification	0.000917	32	60520	Lactobacillus paraplantarum
gridion364_default.kaiju.classification	0.000917	32	79329	Chitinophaga pinensis
gridion364_default.kaiju.classification	0.000917	32	103731	Saccharothrix espanaensis
gridion364_default.kaiju.classification	0.000917	32	395922	Coraliomargarita akajimensis
gridion364_default.kaiju.classification	0.000917	32	413497	Cronobacter dublinensis
gridion364_default.kaiju.classification	0.000917	32	1312183	Rhizobium jaguaris
gridion364_default.kaiju.classification	0.000917	32	1592106	Terriglobus albidus
gridion364_default.kaiju.classification	0.000917	32	1634516	Citromicrobium sp. JL477
gridion364_default.kaiju.classification	0.000917	32	1868793	Jeotgalibaca porci
gridion364_default.kaiju.classification	0.000917	32	2213194	Paraliobacillus sp. X-1125
gridion364_default.kaiju.classification	0.000917	32	2496265	Jeotgalibaca sp. H21T32
gridion364_default.kaiju.classification	0.000888	31	51664	Lactobacillus dextrinicus
gridion364_default.kaiju.classification	0.000888	31	61435	Dehalococcoides mccartyi
gridion364_default.kaiju.classification	0.000888	31	83561	Simkania negevensis
gridion364_default.kaiju.classification	0.000888	31	148814	Lactobacillus kunkeei
gridion364_default.kaiju.classification	0.000888	31	167964	Anaerolinea thermophila
gridion364_default.kaiju.classification	0.000888	31	241244	Rummeliibacillus stabekisii
gridion364_default.kaiju.classification	0.000888	31	376489	Halotalea alkalilenta
gridion364_default.kaiju.classification	0.000888	31	406548	Aquisphaera giovannonii
gridion364_default.kaiju.classification	0.000888	31	486398	Bacillus sp. S3
gridion364_default.kaiju.classification	0.000888	31	571177	Desulfosarcina alkanivorans
gridion364_default.kaiju.classification	0.000888	31	655015	Methylocystis bryophila
gridion364_default.kaiju.classification	0.000888	31	881260	Enterobacter bugandensis
gridion364_default.kaiju.classification	0.000888	31	1471761	Novibacillus thermophilus
gridion364_default.kaiju.classification	0.000888	31	1586287	Lentzea guizhouensis
gridion364_default.kaiju.classification	0.000888	31	1850238	Rhizorhabdus dicambivorans
gridion364_default.kaiju.classification	0.000888	31	1891926	Fuerstia marisgermanicae
gridion364_default.kaiju.classification	0.000888	31	1907578	Lelliottia jeotgali
gridion364_default.kaiju.classification	0.000888	31	1930071	Methylomusa anaerophila
gridion364_default.kaiju.classification	0.000888	31	2017483	Virgibacillus phasianinus
gridion364_default.kaiju.classification	0.000888	31	2025492	Staphylococcus sp. M0911
gridion364_default.kaiju.classification	0.000888	31	2488809	Verrucomicrobia bacterium S94
gridion364_default.kaiju.classification	0.000888	31	2560057	Terasakiella sp. SH-1
gridion364_default.kaiju.classification	0.000859	30	358	Agrobacterium tumefaciens
gridion364_default.kaiju.classification	0.000859	30	1219	Prochlorococcus marinus
gridion364_default.kaiju.classification	0.000859	30	1281	Staphylococcus carnosus
gridion364_default.kaiju.classification	0.000859	30	1406	Paenibacillus polymyxa
gridion364_default.kaiju.classification	0.000859	30	1614	Lactobacillus fructivorans
gridion364_default.kaiju.classification	0.000859	30	1912	Streptomyces hygroscopicus
gridion364_default.kaiju.classification	0.000859	30	2001	Streptosporangium roseum
gridion364_default.kaiju.classification	0.000859	30	29549	Rhodothermus marinus
gridion364_default.kaiju.classification	0.000859	30	37326	Nocardia brasiliensis
gridion364_default.kaiju.classification	0.000859	30	54291	Raoultella ornithinolytica
gridion364_default.kaiju.classification	0.000859	30	55210	Brenneria nigrifluens
gridion364_default.kaiju.classification	0.000859	30	61624	Paenibacillus mucilaginosus
gridion364_default.kaiju.classification	0.000859	30	83453	Melittangium boletus
gridion364_default.kaiju.classification	0.000859	30	133448	Citrobacter youngae
gridion364_default.kaiju.classification	0.000859	30	591197	Ignavibacterium album
gridion364_default.kaiju.classification	0.000859	30	980251	Mariniblastus fucicola
gridion364_default.kaiju.classification	0.000859	30	1173027	Microcoleus sp. PCC 7113
gridion364_default.kaiju.classification	0.000859	30	1387353	Paludisphaera borealis
gridion364_default.kaiju.classification	0.000859	30	1670830	Egicoccus halophilus
gridion364_default.kaiju.classification	0.000859	30	2070463	Lysinibacillus sp. SGAir0095
gridion364_default.kaiju.classification	0.000859	30	2218628	Photorhabdus laumondii
gridion364_default.kaiju.classification	0.000859	30	2603660	Planctomycetales bacterium 10988
gridion364_default.kaiju.classification	0.000859	30	2665175	Bacillus sp. AM1(2019)
gridion364_default.kaiju.classification	0.000831	29	1206	Trichodesmium erythraeum
gridion364_default.kaiju.classification	0.000831	29	1650	Kurthia zopfii
gridion364_default.kaiju.classification	0.000831	29	29394	Dolosigranulum pigrum
gridion364_default.kaiju.classification	0.000831	29	34018	Rhodospirillum centenum
gridion364_default.kaiju.classification	0.000831	29	36809	Mycobacteroides abscessus
gridion364_default.kaiju.classification	0.000831	29	53412	Pseudomonas resinovorans
gridion364_default.kaiju.classification	0.000831	29	82633	Cupriavidus pauculus
gridion364_default.kaiju.classification	0.000831	29	453783	Lysobacter soli
gridion364_default.kaiju.classification	0.000831	29	592316	Pantoea sp. At-9b
gridion364_default.kaiju.classification	0.000831	29	980254	Roseimaritima ulvae
gridion364_default.kaiju.classification	0.000831	29	985762	Staphylococcus agnetis
gridion364_default.kaiju.classification	0.000831	29	1555112	Limnochorda pilosa
gridion364_default.kaiju.classification	0.000831	29	1615494	Mixta intestinalis
gridion364_default.kaiju.classification	0.000831	29	1632864	Planctomyces sp. SH-PL14
gridion364_default.kaiju.classification	0.000831	29	1639108	Chania multitudinisentens
gridion364_default.kaiju.classification	0.000831	29	2233999	Skermanella pratensis
gridion364_default.kaiju.classification	0.000831	29	2528023	Planctomycetes bacterium ETA_A1
gridion364_default.kaiju.classification	0.000802	28	172	Leptospira biflexa
gridion364_default.kaiju.classification	0.000802	28	280	Xanthobacter autotrophicus
gridion364_default.kaiju.classification	0.000802	28	670	Vibrio parahaemolyticus
gridion364_default.kaiju.classification	0.000802	28	1911	Streptomyces griseus
gridion364_default.kaiju.classification	0.000802	28	38293	Photobacterium damselae
gridion364_default.kaiju.classification	0.000802	28	43306	Pseudomonas denitrificans (nomen rejiciendum)
gridion364_default.kaiju.classification	0.000802	28	55213	Brenneria rubrifaciens
gridion364_default.kaiju.classification	0.000802	28	85698	Achromobacter xylosoxidans
gridion364_default.kaiju.classification	0.000802	28	155978	Acaryochloris marina
gridion364_default.kaiju.classification	0.000802	28	169760	Paenibacillus stellifer
gridion364_default.kaiju.classification	0.000802	28	283734	Staphylococcus pseudintermedius
gridion364_default.kaiju.classification	0.000802	28	377615	Thermobacillus composti
gridion364_default.kaiju.classification	0.000802	28	379067	Streptomyces bingchenggensis
gridion364_default.kaiju.classification	0.000802	28	380021	Pseudomonas protegens
gridion364_default.kaiju.classification	0.000802	28	470934	Pantoea vagans
gridion364_default.kaiju.classification	0.000802	28	553151	Pseudomonas pelagia
gridion364_default.kaiju.classification	0.000802	28	891974	Plautia stali symbiont
gridion364_default.kaiju.classification	0.000802	28	1071080	Bacillus sp. SB49
gridion364_default.kaiju.classification	0.000802	28	1166950	Candidatus Thiodictyon syntrophicum
gridion364_default.kaiju.classification	0.000802	28	1200300	Thermogladius calderae
gridion364_default.kaiju.classification	0.000802	28	1263979	Candidatus Endolissoclinum faulkneri
gridion364_default.kaiju.classification	0.000802	28	1500254	Aneurinibacillus soli
gridion364_default.kaiju.classification	0.000802	28	1679444	Akkermansia glycaniphila
gridion364_default.kaiju.classification	0.000802	28	1841249	Streptomyces sp. RTd22
gridion364_default.kaiju.classification	0.000802	28	2021862	Labrenzia sp. VG12
gridion364_default.kaiju.classification	0.000802	28	2094242	Victivallales bacterium CCUG 44730
gridion364_default.kaiju.classification	0.000802	28	2283194	Sporosarcina sp. PTS2304
gridion364_default.kaiju.classification	0.000802	28	2478464	Enterobacter oligotrophica
gridion364_default.kaiju.classification	0.000802	28	2527962	Planctomycetes bacterium K2D
gridion364_default.kaiju.classification	0.000802	28	2528007	Planctomycetes bacterium Pla110
gridion364_default.kaiju.classification	0.000802	28	2582913	Emcibacter sp. MEBiC09520
gridion364_default.kaiju.classification	0.000802	28	2663022	Gracilibacillus sp. SCU50
gridion364_default.kaiju.classification	0.000802	28	2664374	Iamiaceae bacterium SCSIO 58843
gridion364_default.kaiju.classification	0.000773	27	94	Stella humosa
gridion364_default.kaiju.classification	0.000773	27	1376	Aerococcus urinae
gridion364_default.kaiju.classification	0.000773	27	39152	Methanococcus maripaludis
gridion364_default.kaiju.classification	0.000773	27	55211	Erwinia persicina
